Year,REGIONCODE,ZONECODE,RK_NAME,WHEATAREA,WHEATOUTPUT,WHEATDAMAGE_WEATHER_AREA_P,WHEATDAMAGE_PESTS_AREA_P,WHEATDAMAGE_DROUGHT_AREA_P,WHEATOPH_W,WHEATDAMAGEAREA
2012,4,408,Utamo Doje,.7539020031690598,22.25111985206604,.2514149,0,0,29.514605,.1895422004163265
2013,4,408,Utamo Doje,.9404439926147461,16.55181992053986,.23673552,.21281543,0,17.600006,.422777496278286
2014,4,408,Utamo Doje,8.297370068728924,258.3947916030884,.026152262,.58638251,0,31.141769,5.082427836954594
2015,4,408,Utamo Doje,6.172912046313286,153.4279103279114,.15902892,.29326531,0,24.85503,3.143264703452587
2011,4,408,dodota alem,19.36782510019839,247.9081295132637,.024911573,.059509464,0,12.799998,1.995795664843172
2012,4,408,dodota alem,22.93247497081757,437.0758139491081,.013748725,.091662005,0,19.059252,2.86248248256743
2013,4,408,dodota alem,16.57166484743357,280.0611604750156,0,.085983314,0,16.900002,1.784411728382111
2014,4,408,dodota alem,25.51326888799667,244.9534817934036,.19403659,.21781273,0,9.6010227,10.50762236863375
2015,4,408,dodota alem,19.53852893039584,73.71185971796513,.8771342,0,.8771342,3.7726412,17.13791158981621
2011,4,408,Kune Sonboro,5.605588980019093,59.41923919320107,0,.00464044,0,10.599999,.0260124001652002
2012,4,408,Kune Sonboro,7.747013039886951,109.6845699548721,.21147402,.1288085,0,14.158304,2.636173076927662
2013,4,408,Kune Sonboro,3.478630006313324,29.56836998462677,.070809484,.038403768,0,8.5000048,.9358506426215172
2014,4,408,Kune Sonboro,9.447460025548935,215.1342699527741,.045157075,.16511314,0,22.771652,1.986519426107407
2015,4,408,Kune Sonboro,7.97946597635746,58.43649029731751,.80397832,0,.38678914,7.3233585,6.415317878127098
2011,4,408,Golba Aleto,0,0,,,,,0
2012,4,408,Golba Aleto,.0209800004959106,.0799700021743774,0,.19999999,0,3.8117254,.0041959998197854
2013,4,408,Golba Aleto,.048335000872612,.8797000050544739,.29999998,0,0,18.200062,.0145004997029901
2014,4,408,Golba Aleto,0,0,,,,,0
2015,4,408,Golba Aleto,0,0,,,,,0
2011,4,408,Debeya Adere,.6704049929976463,16.89419984817505,0,0,0,25.199991,0
2012,4,408,Debeya Adere,1.789909981191158,61.60076904296875,0,0,0,34.415569,0
2013,4,408,Debeya Adere,1.950989987701178,49.9453501701355,0,0,0,25.600004,0
2014,4,408,Debeya Adere,1.90187100507319,80.76493978500366,0,0,0,42.466045,0
2015,4,408,Debeya Adere,2.130489967763424,82.50332975387573,0,0,0,38.725048,0
2011,4,408,Guracha Dima Wedna,4.337303012609482,39.03575029969215,.16088149,.0082544377,0,9.0000057,.7335937991738319
2012,4,408,Guracha Dima Wedna,5.256206013262272,39.49930992722511,.17001589,0,0,7.5147948,.8936385028064251
2013,4,408,Guracha Dima Wedna,4.7674710303545,163.0475289821625,.12612613,.027771411,0,34.200005,.7337020188570023
2014,4,408,Guracha Dima Wedna,3.596878953278065,57.55618107318878,.34935632,.021318233,0,16.001701,1.333271533250809
2015,4,408,Guracha Dima Wedna,2.384302988648415,86.51185917854309,.028485306,.087219328,.028485306,36.28392,.2758749052882195
2011,4,408,Bego Senigo,.0422700010240078,.5072399973869324,0,0,0,12,0
2012,4,408,Bego Senigo,.977451978251338,22.1424800157547,.0052150902,0,0,22.653267,.0050975000485778
2013,4,408,Bego Senigo,1.390135016757995,32.39015996456146,.10804778,.15459074,0,23.300011,.3651029984466732
2014,4,408,Bego Senigo,.8376350030303001,24.02334046363831,.10488673,0,0,28.679962,.2086081951856613
2015,4,408,Bego Senigo,.4840070009231567,11.06330966949463,.60000002,0,.60000002,22.857748,.290404200553894
2011,4,408,Chumo Ousman,11.29623110964894,135.5547496080399,.11681385,0,0,11.999998,1.319556224159896
2012,4,408,Chumo Ousman,14.88003996014595,303.0494313836098,.064089008,.041037928,0,20.366171,1.875562212895602
2013,4,408,Chumo Ousman,9.624546993523836,150.1429390311241,.34904882,.062748924,0,15.6,3.963366849347949
2014,4,408,Chumo Ousman,9.011072969064117,118.6815302968025,.29150525,.02433344,0,13.170632,3.093783393967897
2015,4,408,Chumo Ousman,5.569323029369116,92.07783932983875,.0020649727,.067565411,.0020649727,16.533039,.3877941016107798
2011,4,408,Ashute Kofelchisa,8.345631882548332,243.6924502849579,0,.050089207,0,29.200001,.4180260896682739
2012,4,408,Ashute Kofelchisa,9.588627971708775,217.2138824462891,.035385992,.016898707,.0074768881,22.65328,.6867024973034859
2013,4,408,Ashute Kofelchisa,8.817591063678265,148.1355390548706,0,0,0,16.800001,0
2014,4,408,Ashute Kofelchisa,13.84527800325304,439.6875804364681,0,0,0,31.757223,0
2015,4,408,Ashute Kofelchisa,8.991603013128042,274.3697901368141,.0014528277,.14764519,0,30.514002,1.510457608383149
2011,4,408,Magna Oda Adi,0,0,,,,,0
2012,4,408,Magna Oda Adi,0,0,,,,,0
2013,4,408,Magna Oda Adi,0,0,,,,,0
2014,4,408,Magna Oda Adi,0,0,,,,,0
2015,4,408,Magna Oda Adi,0,0,,,,,0
2011,4,408,Sede Wele,10.84321399498731,138.7931395024061,.037944864,.026768161,0,12.8,.8868786883540452
2012,4,408,Sede Wele,15.2265929877758,225.5326308608055,.0036930125,0,0,14.811759,.0562319988384843
2013,4,408,Sede Wele,10.71844004094601,378.3609054088593,.023449663,0,0,35.299999,.2513438016176224
2014,4,408,Sede Wele,13.76759994775057,325.3736000061035,.023062719,.0020539819,0,23.633284,.3457967005670071
2015,4,408,Sede Wele,6.71930804848671,156.5706293582916,0,.039989416,0,23.3016,.2979056090116501
2011,4,408,Bubu Kulche,1.352328009903431,40.02891051769257,0,0,0,29.6,0
2012,4,408,Bubu Kulche,1.09472499601543,16.21479985117912,0,.13444199,0,14.811756,.2105699926614761
2013,4,408,Bubu Kulche,1.538610003888607,40.15771985054016,.0053415094,0,0,26.099998,.0082184998318553
2014,4,408,Bubu Kulche,.489766001701355,12.90106987953186,0,0,0,26.341293,0
2015,4,408,Bubu Kulche,.25416100025177,2.256139993667603,0,0,0,8.8768139,.2048683986067772
2011,4,408,asidabo,8.453105984255672,353.3398396968842,.048982043,.026781788,0,41.799999,.6404396966099739
2012,4,408,asidabo,15.11443498916924,350.622019469738,.12093821,.046539154,0,23.197824,2.580004095565528
2013,4,408,asidabo,9.494117010384798,148.1082299947739,.39130282,0,0,15.6,3.758309813216329
2014,4,408,asidabo,13.56012995913625,218.6542695760727,.22950196,.040887654,0,16.124792,3.692548325285316
2015,4,408,asidabo,7.281998056918383,199.578519821167,.0093747349,.12443423,0,27.40711,.9743966069072485
2011,4,408,Masirije Odu,13.39567705988884,354.9854415655136,0,0,0,26.5,0
2012,4,408,Masirije Odu,12.34490709751844,301.1644082665443,0,0,0,24.395842,0
2013,4,408,Masirije Odu,18.15258699655533,359.4212006926537,.039883226,0,0,19.799999,.7239837101660669
2014,4,408,Masirije Odu,13.67169120162725,373.5923089981079,.29157692,0,0,27.325975,3.986349511891604
2015,4,408,Masirije Odu,9.499102016910911,249.8027993440628,0,.050783705,0,26.297518,.4823996005579829
2011,4,408,SAdiqa Qersa,14.75157308764756,390.9167209267616,.069850691,.026061153,0,26.500002,1.414850606583059
2012,4,408,SAdiqa Qersa,9.485270000994206,124.9979196786881,.30600673,0,0,13.178109,2.902556391432881
2013,4,408,SAdiqa Qersa,4.125400967895985,32.17813003063202,0,0,0,7.8000007,0
2014,4,408,SAdiqa Qersa,9.997242985293269,206.7341698408127,0,.017241098,0,20.679119,.1723634470254183
2015,4,408,SAdiqa Qersa,9.25271898182109,231.0034211650491,.3194077,0,.12514639,24.966003,2.955389807350002
2011,4,408,Qako Adjabo,8.323449019342661,116.5282707810402,.10520287,0,0,13.999998,.8756507039070129
2012,4,408,Qako Adjabo,7.058069955557585,81.48158967494965,.25390679,0,0,11.544457,1.79209188837558
2013,4,408,Qako Adjabo,2.568433992564678,30.56434935331345,.35837606,0,0,11.899994,.920465212315321
2014,4,408,Qako Adjabo,5.381937988102436,125.867949962616,.070657171,0,0,23.387106,.3802725002169609
2015,4,408,Qako Adjabo,4.089263021945953,94.37882995605469,.67802238,0,.67802238,23.079668,2.772611916065216
2011,4,408,Solenegele,5.832879049703479,201.234339594841,0,.084590495,0,34.500004,.5517913540825248
2012,4,408,Solenegele,5.757875017821789,289.0885694026947,.0052763736,.24569018,0,50.207512,1.466569297015667
2013,4,408,Solenegele,9.893751997500658,570.8695353269577,.014957399,.037348457,0,52.262157,.8501286413520575
2014,4,408,Solenegele,8.166687954217196,502.6188201904297,.0095691299,0,0,52.262157,.0781481005251408
2015,4,408,Solenegele,4.694305030629039,186.4750624895096,0,.15536988,0,39.723679,.7293535922653973
2011,4,408,Helazenbaba,4.612730018794537,122.6986312866211,.14859834,.021671114,0,26.600002,.7854070141911507
2012,4,408,Helazenbaba,4.854860006831586,195.1060902476311,.029501902,.00044854023,0,40.18779,.240928498795256
2013,4,408,Helazenbaba,5.820702945813537,200.2322014272213,.33541211,0,0,34.400005,1.952334276400507
2014,4,408,Helazenbaba,5.37081101234071,111.724709816277,.10651784,.012505001,0,20.802204,.6392492006998509
2015,4,408,Helazenbaba,2.837230997160077,138.2056089639664,.14760564,.0045512686,.14760564,48.711441,.4317042999900878
2011,4,408,Tijolebu,13.23098598048091,374.43690097332,0,.015189706,0,28.299999,.2009747959673405
2012,4,408,Tijolebu,9.876585029065609,220.5100403428078,0,.045322269,0,22.326548,.4476292468607426
2013,4,408,Tijolebu,11.42103502340615,492.2466405630112,.0033856826,0,0,43.100002,.0386679992079735
2014,4,408,Tijolebu,7.096159980399534,241.9501716718078,0,0,0,34.095928,0
2015,4,408,Tijolebu,7.811569016426802,353.6428482532501,0,.02028216,0,45.271679,.1584354974329472
2011,4,408,Mitanaendeassa,5.582760980352759,189.2555887103081,.14107206,.016644435,0,33.899998,.8804935025982559
2012,4,408,Mitanaendeassa,12.5722819045186,290.2804324626923,.046521332,.0079842787,0,23.088923,.8317654132843018
2013,4,408,Mitanaendeassa,9.738760018721223,535.6319004893303,.085667729,.0033527471,0,52.262157,.9970918903127313
2014,4,408,Mitanaendeassa,6.662027964368463,107.4237602502108,.11116374,.01996991,0,16.124784,.8736160583794117
2015,4,408,Mitanaendeassa,6.177974995225668,86.3739994764328,.27892962,.014793562,.27892962,13.980956,1.814614467322826
2011,4,408,Digalu Kidame,2.534199975430965,63.35500049591065,.022302896,.099827364,0,25,.3095025010406971
2012,4,408,Digalu Kidame,3.26129100471735,100.1628096103668,0,0,0,30.712626,0
2013,4,408,Digalu Kidame,6.908367931842804,250.0829297304153,.096044958,.003931406,0,36.200001,.8784467373043299
2014,4,408,Digalu Kidame,3.398517996072769,183.225731253624,0,.02494867,0,52.262157,.0847885012626648
2015,4,408,Digalu Kidame,7.572342982515693,359.6172075271606,.036033086,.059967544,.011177835,47.490875,.8134387005120516
2011,4,408,Lole Ketara,29.34961401671171,886.3583528995514,0,.010510962,0,30.200001,.3084926903247833
2012,4,408,Lole Ketara,25.82298008725047,784.6541810035706,.00081947941,.0011630146,0,30.385887,.0511939004063606
2013,4,408,Lole Ketara,26.39247108530253,942.2112052738667,0,.0056693326,0,35.700001,.1496277004480362
2014,4,408,Lole Ketara,27.51541610178538,934.7768065929413,.023987295,.0047119511,0,33.972839,.8863467052578926
2015,4,408,Lole Ketara,27.87113671656698,1116.421898901463,.12715274,.053672358,.12715274,40.056561,5.112041001440957
2011,4,408,Oda Daweta,25.05062802881002,663.8416388034821,.021586444,0,0,26.5,.5407540006563067
2012,4,408,Oda Daweta,23.08496603369713,741.6841576099396,.042320993,.0083905235,.0086757503,32.128448,1.186406954657286
2013,4,408,Oda Daweta,14.33348209038377,428.5711271166802,.0020723017,.010240722,0,29.900002,.2407742999494076
2014,4,408,Oda Daweta,15.14343804493547,480.913512647152,.045374449,0,0,31.757221,.6871251650154591
2015,4,408,Oda Daweta,19.13396611623466,806.7798712253571,.016442662,.0096151372,.016442662,42.164803,.4985890472307801
2011,4,408,Abosera Alko,21.08691907674074,390.1080313324928,.021196209,.15258323,0,18.500002,3.93868276104331
2012,4,408,Abosera Alko,13.70538692176342,297.0381009578705,.028006652,.070709877,.01301953,21.673092,1.352948199957609
2013,4,408,Abosera Alko,19.04010395985097,595.9552463293076,.072546892,.13581818,0,31.299999,3.967292595654726
2014,4,408,Abosera Alko,30.58775613456965,1347.88677573204,.00090462668,.054471083,0,44.066219,1.884364113211632
2015,4,408,Abosera Alko,15.32351405732334,788.9378768205643,.10582873,.0017891458,.10582873,51.485439,1.649084087926894
2011,4,408,Aodatoha,37.47978109121323,1420.483666658402,0,.0034872564,0,37.899998,.1307016015052795
2012,4,408,Aodatoha,28.40362496115267,835.2285204529762,.025632134,.016359691,0,29.405701,1.843082806561142
2013,4,408,Aodatoha,38.17301800847054,1649.074308872223,.015278808,0,0,43.199997,1.174808014184237
2014,4,408,Aodatoha,18.68540121987462,1453.591181993485,.0044660321,0,0,52.262157,.0834496021270752
2015,4,408,Aodatoha,25.16923623532057,955.1302272677422,.068577118,.0027326019,.065366983,37.948318,1.794811267405748
2011,4,408,Hebenidiba,.2190819978713989,6.419099807739258,0,0,0,29.299988,0
2012,4,408,Hebenidiba,2.320298990234733,57.61646103858948,.063915126,0,0,24.831482,.1483021987369284
2013,4,408,Hebenidiba,4.540819980204105,170.7348392009735,0,0,0,37.600002,0
2014,4,408,Hebenidiba,9.643930122256279,250.4720530509949,0,0,0,25.971989,0
2015,4,408,Hebenidiba,8.960826940834522,290.3337097167969,0,.0032732023,0,32.400326,.029330600053072
2011,4,408,Koma Hangara,3.654166013002396,61.38999974727631,.14606337,0,0,16.800003,.5337398052215576
2012,4,408,Koma Hangara,5.338950052857399,258.1704268455505,0,0,0,48.35603,0
2013,4,408,Koma Hangara,6.792199991643429,280.5178604125977,.0059971139,.011464017,0,41.299999,.118599496781826
2014,4,408,Koma Hangara,6.420107932761312,255.2510780692101,.0064283032,.00090310007,0,39.758068,.0988707011565566
2015,4,408,Koma Hangara,8.758663937449455,457.7466831207275,.017475976,0,.017475976,52.262157,.1530662029981613
2011,4,408,Serbo,3.402392995543778,52.73713006079197,.022535874,.017308054,.022535874,15.500011,.1355646997690201
2012,4,408,Serbo,9.671682016924024,144.3079585134983,0,.15375592,0,14.920669,1.61567810177803
2013,4,408,Serbo,6.884870038367808,212.7425117194653,.035007805,.029938938,0,30.900003,.5531050967983902
2014,4,408,Serbo,11.22017512097955,436.4248588085175,.062552027,.0016781734,0,38.896439,.7206740919500589
2015,4,408,Serbo,5.065136935561895,229.8692618608475,.0026214493,0,.0026214493,45.382637,.0132780000567436
2011,4,408,Lagena Kula Jabi,30.94290785491467,773.5727827548981,0,.064566053,0,25.000002,2.449381483718753
2012,4,408,Lagena Kula Jabi,32.9894841760397,804.8061673641205,.10103457,.095670275,0,24.39584,6.532981175929308
2013,4,408,Lagena Kula Jabi,26.12049998808652,660.8486416637898,.009501962,.077254012,0,25.299999,2.5068573448807
2014,4,408,Lagena Kula Jabi,21.13349021971226,434.4206615686417,.19645178,.025721753,0,20.55603,5.486691322177649
2015,4,408,Lagena Kula Jabi,27.71052680164576,488.8868334293366,.34293658,0,.34293658,17.642639,9.502953395247459
2011,4,408,Rea Arba,2.290133003145456,52.67306983470917,.31484893,.15982479,0,23.000004,1.087065909057856
2012,4,408,Rea Arba,.7744450140744448,20.07404987514019,.032888841,.061266582,0,25.920563,.0729181997594424
2013,4,408,Rea Arba,.6471269875764847,21.80816984176636,.099257179,.35240534,0,33.699986,.2922830060124397
2014,4,408,Rea Arba,.909810982644558,30.34891963005066,.17060147,0,0,33.357391,.2011663503944874
2015,4,408,Rea Arba,5.734262980520725,285.6869211196899,0,.19004172,0,49.821037,1.089749211445451
2011,4,408,Amuma Samo,.5657150000333786,9.843449831008911,0,0,0,17.400015,0
2012,4,408,Amuma Samo,.6580599993467331,2.221759974956513,0,.39957276,0,3.3762271,.2629428505897522
2013,4,408,Amuma Samo,.5618449971079826,14.60796999931335,0,0,0,26,0
2014,4,408,Amuma Samo,.3969100005924702,10.40625005960465,0,.29320449,0,26.218161,.1163757964968681
2015,4,408,Amuma Samo,.484921008348465,17.97147941589356,0,.25,0,37.060635,.1212302520871162
2011,4,408,Lodelmefo,20.98038719408214,516.117538407445,0,0,0,24.6,0
2012,4,408,Lodelmefo,18.92940986901522,402.0124382972717,0,0,0,21.237452,0
2013,4,408,Lodelmefo,23.31918302923441,594.6391946077347,0,0,0,25.500002,0
2014,4,408,Lodelmefo,21.57688416540623,539.1473708152771,.0061421311,0,0,24.987267,.1325280498713255
2015,4,408,Lodelmefo,20.88887492194772,106.6202697008848,.70308942,0,.70308942,5.1041651,14.68674663081765
2011,4,408,Shaya,11.40472399699502,312.4894691482186,.012208761,0,0,27.400003,.1392375491559506
2012,4,408,Shaya,9.619012989103794,214.7593909502029,.068080395,.0013681445,0,22.326551,.668026396073401
2013,4,408,Shaya,13.83160302042961,426.0134003162384,0,.0049651079,0,30.800001,.0686753988265991
2014,4,408,Shaya,14.78050391189754,371.1437208652496,.1509717,0,0,25.110357,2.231437647715211
2015,4,408,Shaya,11.48143103439361,290.467341452837,.14258644,.046203308,.0612025,25.29888,2.19254678953439
2011,4,408,Gebe,3.984160013496876,100.002408862114,.034134399,.018428929,0,25.099998,.2094207033514977
2012,4,408,Gebe,4.433037991635501,88.83562935143709,.096094824,.14253919,0,20.039448,1.057873606681824
2013,4,408,Gebe,4.321170009672642,60.06426943838596,.012729191,0,0,13.900002,.0550049988087267
2014,4,408,Gebe,4.378629978746176,89.46828898787499,.023619032,.062106252,0,20.432941,.3753592912107706
2015,4,408,Gebe,4.128246009349823,174.9828310012817,0,.082172185,0,42.386726,.3392269965261221
2011,4,408,Karen Lencha,1.11608998477459,42.18819999694824,0,0,0,37.799999,0
2012,4,408,Karen Lencha,2.616498991847038,74.66027057170868,.070743196,.022791374,0,28.534416,.2447331063449383
2013,4,408,Karen Lencha,2.269612967967987,69.22319006919861,0,0,0,30.499998,.0179948005825281
2014,4,408,Karen Lencha,2.797299986705184,99.16403824090958,.2317246,0,.045254853,35.449913,.6482032518833876
2015,4,408,Karen Lencha,2.274802023544908,60.32647946476936,.016457345,0,.016457345,26.519442,.0374372005462646
2011,4,408,Mazeza,8.858823952265084,142.6270793378353,.16581714,.19045813,0,16.100002,3.156179895624518
2012,4,408,Mazeza,17.66074990108609,457.7768760323525,.072427809,.046558574,0,25.92058,2.101388797163963
2013,4,408,Mazeza,15.7401750087738,549.3321144580841,0,0,0,34.900002,0
2014,4,408,Mazeza,17.34731193631887,251.9631193876267,.0098084798,0,0,14.52462,.1701507568359375
2015,4,408,Mazeza,15.16761493682861,351.7467086315155,.087321922,.0079168808,.087321922,23.190641,1.444545459933579
2011,4,408,Arbonye Golo,13.4094580039382,669.1319363117218,.15484197,.0021346426,0,49.899998,2.327062796801329
2012,4,408,Arbonye Golo,14.74949404597282,316.4544094800949,.037959889,.040651798,0,21.455273,1.159482600167394
2013,4,408,Arbonye Golo,15.01374900341034,262.7406709194183,.039002243,.014494915,0,17.500004,.8031929135322571
2014,4,408,Arbonye Golo,16.81886491551995,486.5050009489059,.21853854,.022223854,0,28.926149,4.483528789132834
2015,4,408,Arbonye Golo,4.815706923604012,231.9082679748535,.37844083,.022146281,.37844083,48.156639,1.92911009863019
2011,4,408,Teji Welkite,1.305569976568222,24.80583047866821,0,.26421639,0,19,.3449529856443405
2012,4,408,Teji Welkite,3.631741999415681,79.10660110786557,0,0,0,21.782,0
2013,4,408,Teji Welkite,3.209410011768341,68.68137955665588,0,0,0,21.400002,0
2014,4,408,Teji Welkite,6.332370057702065,191.7450678348541,0,0,0,30.280142,.0072730998508632
2015,4,408,Teji Welkite,3.718966990709305,154.333559513092,.02013067,.047798544,.02013067,41.499039,.2526264991611242
2011,4,409,Belo,0,0,,,,,0
2012,4,409,Belo,0,0,,,,,0
2013,4,409,Belo,0,0,,,,,0
2014,4,409,Belo,0,0,,,,,0
2015,4,409,Belo,0,0,,,,,0
2011,4,409,Odo Roba,0,0,,,,,0
2012,4,409,Odo Roba,.1021320000290871,.1253000013530254,.74806821,0,0,1.2268437,.0764017011970282
2013,4,409,Odo Roba,.1847069980576634,2.071360033005476,.18286556,0,0,11.214302,.0337765498552471
2014,4,409,Odo Roba,0,0,,,,,0
2015,4,409,Odo Roba,0,0,,,,,0
2011,4,409,Hule Adami,0,0,,,,,0
2012,4,409,Hule Adami,0,0,,,,,0
2013,4,409,Hule Adami,0,0,,,,,0
2014,4,409,Hule Adami,0,0,,,,,0
2015,4,409,Hule Adami,0,0,,,,,0
2011,4,409,Medebilisuma,0,0,,,,,0
2012,4,409,Medebilisuma,0,0,,,,,0
2013,4,409,Medebilisuma,.0388989984057844,.6231799721717835,.5,0,0,16.020464,.0194494992028922
2014,4,409,Medebilisuma,0,0,,,,,0
2015,4,409,Medebilisuma,0,0,,,,,0
2011,4,409,Bedasa,1.029910996556282,33.26612997055054,.075123481,0,0,32.300003,.0865219999104738
2012,4,409,Bedasa,1.437846008746419,42.86394991632551,.019765399,.015147658,0,29.811224,.0501995999366045
2013,4,409,Bedasa,1.76446901075542,71.18269968032837,.066471897,0,0,40.342278,.1172876027412713
2014,4,409,Bedasa,1.717283010482788,41.61755964159966,.064894609,.055617563,0,24.234537,.206953501328826
